student_id,entry_term,college,major,stem,first_gen,pell_eligible,works_20plus_hrs,hs_gpa,fall25_credits_attempted,fall25_credits_earned,fall25_gpa,gateway_math_grade,lms_logins_first4wks,advising_visits_ay25,spring26_gpa,cumulative_gpa,retained_fall26,class_level_fall26
LU26259,Fall 2025,Education,Elementary Education,0,0,0,0,3.41,15,15,2.64,C,125,0,3.11,2.87,1,Sophomore
LU26260,Fall 2025,Nursing & Health,Nursing,1,1,0,1,3.89,13,13,2.79,B,28,3,,2.79,0,Not enrolled
LU26261,Fall 2025,Arts & Sciences,Biology,1,0,0,0,3.59,15,15,2.68,C,119,2,2.63,2.65,1,Sophomore
LU26262,Fall 2025,Arts & Sciences,Political Science,0,0,0,0,3.67,15,15,2.93,,57,2,2.25,2.59,0,Not enrolled
LU26263,Fall 2025,Business,Accounting,0,1,0,0,2.85,17,17,2.73,A,89,0,2.61,2.67,1,Sophomore
LU26264,Fall 2025,Undeclared,Undeclared,0,0,0,0,3.65,16,16,3.22,,102,1,2.97,3.09,1,Sophomore
LU26265,Fall 2025,Arts & Sciences,Economics,0,1,1,0,3.55,14,14,3.8,,95,1,3.56,3.68,1,Sophomore
LU26266,Fall 2025,Nursing & Health,Nursing,1,1,0,1,3.26,13,13,2.31,F,70,3,,2.31,0,Not enrolled
LU26267,Fall 2025,Arts & Sciences,Economics,0,0,0,0,3.19,16,16,2.04,D,75,1,,2.04,0,Not enrolled
LU26268,Fall 2025,Engineering,Mechanical Engineering,1,1,0,0,3.14,17,17,2.48,W,61,0,2.77,2.63,0,Not enrolled
LU26269,Fall 2025,Engineering,Civil Engineering,1,0,0,0,3.23,16,16,2.99,C,98,0,3.37,3.18,1,Sophomore
LU26270,Fall 2025,Business,Management,0,0,0,1,3.44,16,16,3.1,,32,0,3.0,3.05,1,Sophomore
LU26271,Fall 2025,Undeclared,Undeclared,0,0,0,0,3.42,13,13,2.08,W,57,5,,2.08,0,Not enrolled
LU26272,Fall 2025,Business,Management,0,1,1,0,2.96,12,12,2.59,D,72,1,2.81,2.7,1,Sophomore
LU26273,Fall 2025,Engineering,Computer Science,1,0,1,0,3.54,16,16,2.88,,43,0,3.08,2.98,1,Sophomore
LU26274,Fall 2025,Business,Marketing,0,1,1,1,3.87,15,15,3.72,A,66,1,4.0,3.86,1,Sophomore
LU26275,Fall 2025,Engineering,Electrical Engineering,1,1,1,0,3.48,16,16,3.41,C,98,0,3.68,3.55,1,Sophomore
LU26276,Fall 2025,Engineering,Electrical Engineering,1,0,0,0,3.52,16,16,3.01,,84,4,3.48,3.24,1,Sophomore
LU26277,Fall 2025,Arts & Sciences,Mathematics,1,0,0,1,3.33,15,15,1.63,W,85,2,1.3,1.47,0,Not enrolled
LU26278,Fall 2025,Engineering,Electrical Engineering,1,1,0,0,2.8,16,9,1.6,D,37,2,1.18,1.39,1,Freshman
LU26279,Fall 2025,Arts & Sciences,Economics,0,0,0,0,3.11,15,15,3.6,,103,4,3.14,3.37,1,Sophomore
LU26280,Fall 2025,Arts & Sciences,Biology,1,0,1,1,3.92,17,17,3.21,C,62,1,3.58,3.39,1,Sophomore
LU26281,Fall 2025,Arts & Sciences,Psychology,0,0,0,0,3.72,14,10,2.03,C,62,1,2.21,2.12,0,Not enrolled
LU26282,Fall 2025,Engineering,Mechanical Engineering,1,0,0,1,3.83,15,15,3.15,C,99,1,3.62,3.38,1,Sophomore
LU26283,Fall 2025,Arts & Sciences,Mathematics,1,0,1,1,3.76,16,16,3.45,A,129,2,3.11,3.28,1,Sophomore
LU26284,Fall 2025,Nursing & Health,Kinesiology,1,0,0,0,3.35,12,12,2.78,B,89,1,3.0,2.89,1,Sophomore
LU26285,Fall 2025,Nursing & Health,Kinesiology,1,0,0,0,3.26,15,12,2.08,W,108,3,2.35,2.21,1,Sophomore
LU26286,Fall 2025,Arts & Sciences,Political Science,0,0,0,0,3.64,16,16,3.03,B,80,2,2.79,2.91,1,Sophomore
LU26287,Fall 2025,Business,Management,0,0,0,0,3.43,12,12,2.39,C,119,0,2.2,2.3,1,Sophomore
LU26288,Fall 2025,Education,Elementary Education,0,0,1,0,3.69,15,15,2.89,,94,1,2.72,2.81,1,Sophomore
LU26289,Fall 2025,Arts & Sciences,Chemistry,1,0,0,0,3.11,15,15,2.47,W,72,0,2.56,2.51,1,Sophomore
LU26290,Fall 2025,Engineering,Computer Science,1,0,0,1,3.27,15,15,3.26,,72,0,3.52,3.39,1,Sophomore
LU26291,Fall 2025,Engineering,Computer Science,1,0,0,0,3.1,17,17,2.65,C,33,4,2.35,2.5,1,Sophomore
LU26292,Fall 2025,Business,Accounting,0,0,1,0,3.69,14,14,2.57,C,71,0,2.81,2.69,1,Sophomore
LU26293,Fall 2025,Undeclared,Undeclared,0,0,1,1,3.12,15,15,2.66,,5,1,2.46,2.56,1,Sophomore
LU26294,Fall 2025,Arts & Sciences,Chemistry,1,1,0,0,3.19,14,14,3.56,B,81,0,2.56,3.06,0,Not enrolled
LU26295,Fall 2025,Undeclared,Undeclared,0,0,0,1,2.97,14,14,2.08,C,113,1,2.04,2.06,1,Sophomore
LU26296,Fall 2025,Business,Accounting,0,0,1,0,3.37,16,16,3.38,A,188,2,3.14,3.26,1,Sophomore
LU26297,Fall 2025,Nursing & Health,Public Health,0,0,0,0,3.02,15,15,2.64,,52,2,2.81,2.72,1,Sophomore
LU26298,Fall 2025,Business,Management,0,0,0,0,3.91,15,15,3.34,B,110,0,3.19,3.27,1,Sophomore
LU26299,Fall 2025,Education,Secondary Education,0,0,0,1,3.03,14,14,3.24,,31,1,3.51,3.37,1,Sophomore
LU26300,Fall 2025,Arts & Sciences,English,0,1,0,1,3.75,13,13,3.17,C,117,0,3.35,3.26,1,Sophomore
LU26301,Fall 2025,Business,Accounting,0,1,1,1,3.7,14,14,3.14,B,74,1,2.87,3.0,1,Sophomore
LU26302,Fall 2025,Arts & Sciences,Psychology,0,0,1,0,3.21,12,12,2.86,,111,0,2.96,2.91,1,Sophomore
LU26303,Fall 2025,Engineering,Civil Engineering,1,1,0,1,2.9,17,8,0.68,,9,3,0.67,0.67,1,Freshman
LU26304,Fall 2025,Business,Management,0,0,1,1,3.67,15,15,2.52,B,53,0,2.53,2.52,1,Sophomore
LU26305,Fall 2025,Arts & Sciences,Psychology,0,0,1,1,3.73,13,13,3.31,,62,0,2.99,3.15,1,Sophomore
LU26306,Fall 2025,Arts & Sciences,Economics,0,0,0,0,4.0,12,12,3.43,,70,0,3.6,3.52,1,Sophomore
LU26307,Fall 2025,Nursing & Health,Nursing,1,0,1,1,3.37,15,12,1.61,,48,4,1.28,1.44,0,Not enrolled
LU26308,Fall 2025,Nursing & Health,Nursing,1,0,0,0,2.8,15,12,2.15,D,80,3,2.38,2.26,1,Sophomore
LU26309,Fall 2025,Business,Accounting,0,1,0,0,3.85,13,13,3.92,,140,1,3.95,3.93,1,Sophomore
LU26310,Fall 2025,Arts & Sciences,English,0,1,0,0,2.46,15,15,2.9,,67,0,2.66,2.78,0,Not enrolled
LU26311,Fall 2025,Business,Marketing,0,0,1,0,4.0,14,14,2.99,A,105,1,,2.99,0,Not enrolled
LU26312,Fall 2025,Arts & Sciences,Psychology,0,0,0,0,3.44,16,16,2.87,,111,0,2.49,2.68,0,Not enrolled
LU26313,Fall 2025,Business,Finance,0,1,0,0,3.44,16,16,2.53,C,97,1,2.44,2.49,1,Sophomore
LU26314,Fall 2025,Business,Finance,0,0,0,0,3.18,16,16,2.6,W,99,1,,2.6,0,Not enrolled
LU26315,Fall 2025,Business,Accounting,0,1,1,0,3.59,13,9,2.19,C,116,4,2.51,2.35,1,Freshman
LU26316,Fall 2025,Engineering,Civil Engineering,1,1,1,0,4.0,16,16,3.78,B,113,1,3.62,3.7,1,Sophomore
LU26317,Fall 2025,Arts & Sciences,Political Science,0,0,1,1,3.95,13,13,3.55,,40,2,3.46,3.5,1,Sophomore
LU26318,Fall 2025,Nursing & Health,Nursing,1,1,1,0,3.25,16,16,2.41,D,143,1,3.03,2.72,1,Sophomore
LU26319,Fall 2025,Engineering,Mechanical Engineering,1,1,1,0,3.07,15,8,2.19,F,94,2,,2.19,0,Not enrolled
LU26320,Fall 2025,Nursing & Health,Kinesiology,1,0,0,1,3.25,16,16,2.51,D,81,3,2.19,2.35,1,Sophomore
LU26321,Fall 2025,Arts & Sciences,Economics,0,0,0,0,3.22,14,10,1.84,W,76,1,1.49,1.67,0,Not enrolled
LU26322,Fall 2025,Arts & Sciences,Political Science,0,0,0,1,3.87,15,15,3.55,A,103,0,3.17,3.36,1,Sophomore
LU26323,Fall 2025,Engineering,Computer Science,1,0,0,1,3.78,17,17,2.93,B,77,3,2.78,2.86,1,Sophomore
LU26324,Fall 2025,Business,Accounting,0,1,1,1,3.33,17,17,2.09,D,77,2,2.58,2.33,1,Sophomore
LU26325,Fall 2025,Education,Secondary Education,0,1,1,1,3.99,15,15,4.0,,64,3,3.98,3.99,1,Sophomore
LU26326,Fall 2025,Education,Secondary Education,0,1,0,0,3.4,15,15,2.68,,54,1,2.83,2.76,1,Sophomore
LU26327,Fall 2025,Arts & Sciences,English,0,0,0,0,2.95,17,17,2.57,C,82,0,2.93,2.75,1,Sophomore
LU26328,Fall 2025,Nursing & Health,Kinesiology,1,0,0,1,3.64,15,15,2.65,C,88,2,2.59,2.62,1,Sophomore
LU26329,Fall 2025,Arts & Sciences,English,0,0,0,0,2.99,16,13,1.87,,89,3,1.73,1.8,1,Sophomore
LU26330,Fall 2025,Business,Management,0,1,1,0,3.43,15,15,3.27,C,25,1,3.74,3.5,1,Sophomore
LU26331,Fall 2025,Arts & Sciences,Economics,0,0,1,1,3.73,14,14,2.98,D,69,1,3.2,3.09,1,Sophomore
LU26332,Fall 2025,Arts & Sciences,English,0,0,1,1,3.44,16,16,2.25,,71,0,1.27,1.76,1,Sophomore
LU26333,Fall 2025,Engineering,Electrical Engineering,1,1,1,1,3.56,15,15,2.76,C,65,3,3.26,3.01,1,Sophomore
LU26334,Fall 2025,Engineering,Electrical Engineering,1,0,0,0,4.0,14,14,2.95,D,137,3,2.99,2.97,1,Sophomore
LU26335,Fall 2025,Business,Marketing,0,1,1,0,3.87,15,15,2.22,C,95,0,1.76,1.99,0,Not enrolled
LU26336,Fall 2025,Business,Marketing,0,0,0,0,2.91,14,7,1.81,F,76,4,1.62,1.72,0,Not enrolled
LU26337,Fall 2025,Business,Marketing,0,0,1,0,3.28,15,15,3.87,,73,1,4.0,3.93,1,Sophomore
LU26338,Fall 2025,Engineering,Electrical Engineering,1,0,0,1,4.0,15,15,3.68,A,80,1,3.62,3.65,1,Sophomore
LU26339,Fall 2025,Business,Marketing,0,0,0,1,3.27,17,17,3.13,B,76,2,3.36,3.24,1,Sophomore
LU26340,Fall 2025,Arts & Sciences,Biology,1,0,0,0,3.73,14,14,3.24,B,50,0,3.38,3.31,1,Sophomore
LU26341,Fall 2025,Business,Marketing,0,0,1,1,3.66,14,14,2.14,C,81,0,2.11,2.12,1,Sophomore
LU26342,Fall 2025,Engineering,Mechanical Engineering,1,1,0,0,2.9,15,15,2.56,C,106,2,2.27,2.42,1,Sophomore
LU26343,Fall 2025,Business,Management,0,1,0,0,3.77,16,16,3.16,B,89,2,2.94,3.05,1,Sophomore
LU26344,Fall 2025,Arts & Sciences,Economics,0,0,0,1,3.56,16,16,3.15,,56,0,2.92,3.03,1,Sophomore
LU26345,Fall 2025,Engineering,Computer Science,1,0,0,0,4.0,16,16,3.22,A,108,3,3.57,3.4,1,Sophomore
LU26346,Fall 2025,Arts & Sciences,Mathematics,1,0,1,0,3.5,16,16,2.62,C,92,0,,2.62,0,Not enrolled
LU26347,Fall 2025,Engineering,Electrical Engineering,1,0,0,0,3.78,15,15,2.75,C,71,2,3.03,2.89,1,Sophomore
LU26348,Fall 2025,Arts & Sciences,Biology,1,0,0,1,3.37,16,16,3.26,B,51,3,3.31,3.29,1,Sophomore
LU26349,Fall 2025,Business,Accounting,0,1,0,0,3.64,15,15,3.04,B,88,3,2.82,2.93,1,Sophomore
LU26350,Fall 2025,Education,Elementary Education,0,1,1,1,3.63,16,16,3.1,,105,2,3.39,3.24,1,Sophomore
LU26351,Fall 2025,Arts & Sciences,Psychology,0,0,0,0,3.39,17,17,2.21,D,89,2,2.32,2.26,1,Sophomore
LU26352,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.37,16,16,2.7,,113,3,2.8,2.75,1,Sophomore
LU26353,Fall 2025,Business,Management,0,1,0,0,3.58,14,14,4.0,B,68,2,4.0,4.0,1,Sophomore
LU26354,Fall 2025,Arts & Sciences,Psychology,0,1,0,1,3.96,12,12,3.61,,81,0,3.67,3.64,1,Sophomore
LU26355,Fall 2025,Education,Elementary Education,0,0,0,0,3.73,16,16,3.78,,101,1,3.51,3.64,1,Sophomore
LU26356,Fall 2025,Arts & Sciences,Chemistry,1,0,0,1,4.0,12,12,2.94,C,51,1,3.07,3.0,1,Sophomore
LU26357,Fall 2025,Arts & Sciences,English,0,1,1,1,3.93,16,13,2.0,,46,2,1.25,1.63,1,Sophomore
LU26358,Fall 2025,Engineering,Computer Science,1,1,1,1,3.83,14,14,3.88,A,46,4,3.91,3.9,1,Sophomore
LU26359,Fall 2025,Arts & Sciences,Mathematics,1,1,0,0,3.85,12,12,2.51,F,51,3,2.74,2.62,1,Sophomore
LU26360,Fall 2025,Arts & Sciences,Economics,0,0,0,1,3.14,16,9,1.45,F,78,0,1.85,1.65,1,Freshman
LU26361,Fall 2025,Arts & Sciences,Chemistry,1,0,0,0,3.52,17,17,4.0,A,164,2,3.92,3.96,1,Sophomore
LU26362,Fall 2025,Business,Management,0,0,0,0,3.87,14,14,2.61,C,102,2,2.61,2.61,1,Sophomore
LU26363,Fall 2025,Undeclared,Undeclared,0,0,0,0,3.27,14,14,3.06,B,144,0,3.34,3.2,1,Sophomore
LU26364,Fall 2025,Arts & Sciences,Economics,0,0,0,1,3.31,14,14,2.34,,30,0,2.1,2.22,1,Sophomore
LU26365,Fall 2025,Nursing & Health,Kinesiology,1,0,0,0,3.79,13,13,2.59,C,65,5,2.64,2.62,1,Sophomore
LU26366,Fall 2025,Arts & Sciences,Chemistry,1,0,0,0,3.55,16,16,3.15,C,95,0,3.19,3.17,1,Sophomore
LU26367,Fall 2025,Business,Marketing,0,0,0,0,3.39,16,16,4.0,B,95,1,4.0,4.0,1,Sophomore
LU26368,Fall 2025,Engineering,Computer Science,1,1,1,0,3.83,16,16,3.29,B,88,1,2.61,2.95,1,Sophomore
LU26369,Fall 2025,Arts & Sciences,Chemistry,1,0,0,0,3.35,16,16,2.87,B,103,3,2.63,2.75,1,Sophomore
LU26370,Fall 2025,Nursing & Health,Kinesiology,1,0,0,0,3.71,15,15,3.53,,97,3,3.4,3.46,1,Sophomore
LU26371,Fall 2025,Nursing & Health,Nursing,1,1,0,1,3.52,15,15,2.55,C,62,2,2.71,2.63,1,Sophomore
LU26372,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.42,17,17,2.79,B,100,1,2.85,2.82,1,Sophomore
LU26373,Fall 2025,Arts & Sciences,Chemistry,1,0,0,0,4.0,12,12,3.31,B,86,1,1.96,2.63,0,Not enrolled
LU26374,Fall 2025,Nursing & Health,Kinesiology,1,0,1,1,3.86,14,14,2.63,C,40,1,3.05,2.84,1,Sophomore
LU26375,Fall 2025,Undeclared,Undeclared,0,0,0,0,3.07,17,14,1.22,,50,2,1.38,1.3,0,Not enrolled
LU26376,Fall 2025,Business,Marketing,0,0,0,0,3.87,13,13,3.52,A,98,1,3.59,3.56,1,Sophomore
LU26377,Fall 2025,Education,Secondary Education,0,0,0,1,3.4,15,15,2.66,,56,1,2.62,2.64,1,Sophomore
LU26378,Fall 2025,Undeclared,Undeclared,0,1,1,1,3.69,15,15,2.67,,91,0,1.93,2.3,1,Sophomore
LU26379,Fall 2025,Nursing & Health,Kinesiology,1,1,0,0,3.74,16,16,3.11,B,49,0,3.04,3.08,1,Sophomore
LU26380,Fall 2025,Business,Finance,0,0,1,1,3.92,14,14,4.0,A,110,4,4.0,4.0,1,Sophomore
LU26381,Fall 2025,Arts & Sciences,Mathematics,1,1,1,1,3.71,15,12,1.75,D,70,2,2.02,1.89,1,Sophomore
LU26382,Fall 2025,Arts & Sciences,Psychology,0,0,0,1,3.14,17,14,2.07,C,5,3,1.83,1.95,1,Sophomore
LU26383,Fall 2025,Business,Accounting,0,1,1,0,3.43,16,16,2.91,,101,0,2.68,2.79,1,Sophomore
LU26384,Fall 2025,Education,Secondary Education,0,1,0,0,3.87,15,15,3.32,,49,2,3.72,3.52,1,Sophomore
LU26385,Fall 2025,Arts & Sciences,Economics,0,0,1,1,3.25,15,15,3.8,B,67,1,3.75,3.77,1,Sophomore
LU26386,Fall 2025,Engineering,Mechanical Engineering,1,0,0,1,4.0,17,14,1.86,F,71,4,1.96,1.91,1,Sophomore
LU26387,Fall 2025,Arts & Sciences,English,0,0,0,0,3.4,16,16,3.15,,134,0,3.54,3.35,1,Sophomore
LU26388,Fall 2025,Business,Marketing,0,0,0,1,3.36,14,14,2.64,C,87,1,2.87,2.76,1,Sophomore
LU26389,Fall 2025,Engineering,Electrical Engineering,1,0,0,1,3.37,13,9,2.02,C,82,3,1.34,1.68,1,Freshman
LU26390,Fall 2025,Nursing & Health,Nursing,1,1,0,1,2.96,15,15,2.83,B,60,1,3.15,2.99,1,Sophomore
LU26391,Fall 2025,Arts & Sciences,Economics,0,0,0,1,3.22,16,16,3.08,B,86,1,,3.08,0,Not enrolled
LU26392,Fall 2025,Business,Marketing,0,0,0,1,2.91,15,15,2.28,F,85,1,1.96,2.12,0,Not enrolled
LU26393,Fall 2025,Business,Accounting,0,1,0,0,2.86,13,10,1.5,D,72,1,1.51,1.5,0,Not enrolled
LU26394,Fall 2025,Engineering,Computer Science,1,0,1,0,3.6,12,12,3.41,B,95,0,3.83,3.62,1,Sophomore
LU26395,Fall 2025,Arts & Sciences,Psychology,0,0,0,0,3.38,16,16,2.55,W,117,0,2.77,2.66,1,Sophomore
LU26396,Fall 2025,Engineering,Electrical Engineering,1,1,1,0,3.24,15,15,2.84,C,99,2,2.84,2.84,1,Sophomore
LU26397,Fall 2025,Nursing & Health,Public Health,0,1,0,1,3.27,12,12,2.31,C,101,0,2.07,2.19,1,Sophomore
LU26398,Fall 2025,Arts & Sciences,English,0,1,0,0,3.08,12,12,2.53,,50,1,,2.53,0,Not enrolled
LU26399,Fall 2025,Arts & Sciences,Chemistry,1,1,1,1,3.01,17,14,2.13,,73,2,2.34,2.24,1,Sophomore
LU26400,Fall 2025,Engineering,Computer Science,1,0,0,0,2.78,15,11,1.95,W,102,1,2.5,2.22,1,Freshman
LU26401,Fall 2025,Arts & Sciences,English,0,0,1,0,4.0,15,15,2.86,C,47,2,3.14,3.0,1,Sophomore
LU26402,Fall 2025,Nursing & Health,Nursing,1,0,1,1,3.5,16,16,2.53,C,50,1,2.26,2.4,1,Sophomore
LU26403,Fall 2025,Nursing & Health,Kinesiology,1,1,1,1,3.08,13,9,1.82,W,87,1,,1.82,0,Not enrolled
LU26404,Fall 2025,Undeclared,Undeclared,0,1,0,0,3.18,12,12,2.82,,129,1,3.29,3.05,1,Sophomore
LU26405,Fall 2025,Nursing & Health,Public Health,0,0,0,0,3.13,14,14,3.24,C,126,0,3.93,3.58,1,Sophomore
LU26406,Fall 2025,Business,Accounting,0,0,0,0,4.0,15,15,4.0,A,141,0,4.0,4.0,1,Sophomore
LU26407,Fall 2025,Arts & Sciences,Psychology,0,0,0,0,3.62,16,16,3.18,B,82,1,3.74,3.46,1,Sophomore
LU26408,Fall 2025,Nursing & Health,Public Health,0,0,0,0,3.3,15,12,2.12,,125,0,1.82,1.97,1,Sophomore
LU26409,Fall 2025,Nursing & Health,Kinesiology,1,0,0,0,3.08,16,16,3.85,A,63,1,3.78,3.82,1,Sophomore
LU26410,Fall 2025,Nursing & Health,Nursing,1,0,0,0,3.17,15,15,2.25,C,54,4,,2.25,0,Not enrolled
LU26411,Fall 2025,Business,Finance,0,0,1,0,3.29,15,15,3.5,A,75,2,2.95,3.23,1,Sophomore
LU26412,Fall 2025,Nursing & Health,Nursing,1,0,0,0,3.87,16,16,2.84,B,96,0,2.68,2.76,1,Sophomore
LU26413,Fall 2025,Arts & Sciences,Economics,0,0,1,1,3.35,14,14,2.54,,25,2,2.27,2.4,1,Sophomore
LU26414,Fall 2025,Business,Accounting,0,1,1,0,3.82,16,16,3.99,B,102,0,4.0,4.0,1,Sophomore
LU26415,Fall 2025,Engineering,Civil Engineering,1,1,0,0,3.52,16,16,3.23,B,37,0,3.03,3.13,1,Sophomore
LU26416,Fall 2025,Arts & Sciences,English,0,0,0,0,3.79,17,17,4.0,B,102,0,3.97,3.98,1,Sophomore
LU26417,Fall 2025,Arts & Sciences,Biology,1,1,1,0,3.86,15,15,2.91,C,127,2,2.7,2.8,1,Sophomore
LU26418,Fall 2025,Arts & Sciences,Biology,1,1,0,0,2.68,14,7,2.11,C,97,1,2.33,2.22,0,Not enrolled
LU26419,Fall 2025,Engineering,Computer Science,1,0,0,1,3.42,15,15,2.32,C,53,0,2.58,2.45,0,Not enrolled
LU26420,Fall 2025,Arts & Sciences,Economics,0,0,0,1,4.0,16,16,3.27,B,100,3,2.8,3.04,1,Sophomore
LU26421,Fall 2025,Engineering,Electrical Engineering,1,0,0,1,3.34,17,17,3.62,C,37,4,4.0,3.81,1,Sophomore
LU26422,Fall 2025,Nursing & Health,Public Health,0,0,0,0,2.6,15,8,1.23,,114,2,0.9,1.06,1,Freshman
LU26423,Fall 2025,Business,Finance,0,0,0,0,3.26,15,12,2.08,C,55,3,1.58,1.83,0,Not enrolled
LU26424,Fall 2025,Business,Accounting,0,0,0,0,3.94,12,12,3.65,B,121,1,4.0,3.82,1,Sophomore
LU26425,Fall 2025,Undeclared,Undeclared,0,1,0,0,3.3,12,12,2.38,C,99,0,2.02,2.2,1,Sophomore
LU26426,Fall 2025,Arts & Sciences,Biology,1,0,0,1,3.7,16,16,2.21,C,67,1,2.12,2.16,1,Sophomore
LU26427,Fall 2025,Engineering,Computer Science,1,1,0,0,3.73,16,16,3.67,B,31,2,4.0,3.83,1,Sophomore
LU26428,Fall 2025,Arts & Sciences,English,0,1,0,0,3.56,15,15,3.17,,108,2,3.47,3.32,1,Sophomore
LU26429,Fall 2025,Engineering,Electrical Engineering,1,0,0,0,3.22,15,15,3.04,C,61,1,2.86,2.95,1,Sophomore
LU26430,Fall 2025,Undeclared,Undeclared,0,0,1,1,4.0,14,14,2.91,,91,1,2.62,2.76,1,Sophomore
LU26431,Fall 2025,Arts & Sciences,Economics,0,0,0,0,3.1,13,13,3.12,C,88,1,3.18,3.15,1,Sophomore
LU26432,Fall 2025,Nursing & Health,Public Health,0,0,0,1,3.48,13,13,3.88,A,106,2,3.96,3.92,1,Sophomore
LU26433,Fall 2025,Education,Secondary Education,0,0,0,0,3.71,15,15,4.0,,157,0,4.0,4.0,1,Sophomore
LU26434,Fall 2025,Engineering,Mechanical Engineering,1,1,1,1,3.47,16,16,2.48,B,98,2,1.75,2.12,1,Sophomore
LU26435,Fall 2025,Nursing & Health,Nursing,1,0,0,0,3.5,16,16,3.15,B,98,0,2.9,3.03,1,Sophomore
LU26436,Fall 2025,Engineering,Computer Science,1,1,1,1,3.12,13,7,0.83,W,27,0,0.56,0.7,0,Not enrolled
LU26437,Fall 2025,Arts & Sciences,Political Science,0,1,0,0,3.22,14,2,0.97,,54,1,0.44,0.7,0,Not enrolled
LU26438,Fall 2025,Engineering,Civil Engineering,1,0,0,0,3.41,17,17,3.91,B,68,1,4.0,3.96,1,Sophomore
LU26439,Fall 2025,Arts & Sciences,Chemistry,1,0,1,1,3.55,12,12,2.55,C,69,1,2.43,2.49,1,Sophomore
LU26440,Fall 2025,Arts & Sciences,Economics,0,0,1,1,3.49,14,14,2.52,,90,3,1.94,2.23,1,Sophomore
LU26441,Fall 2025,Arts & Sciences,Chemistry,1,0,0,1,3.06,17,17,2.77,B,90,2,2.68,2.73,1,Sophomore
LU26442,Fall 2025,Undeclared,Undeclared,0,1,1,1,2.81,16,16,2.28,,71,1,2.22,2.25,1,Sophomore
LU26443,Fall 2025,Arts & Sciences,Economics,0,0,1,0,3.63,16,16,2.34,C,93,1,2.18,2.26,1,Sophomore
LU26444,Fall 2025,Arts & Sciences,Psychology,0,0,0,1,2.72,14,14,2.2,,96,0,2.28,2.24,1,Sophomore
LU26445,Fall 2025,Education,Elementary Education,0,1,0,0,3.83,14,14,4.0,,77,3,4.0,4.0,1,Sophomore
LU26446,Fall 2025,Arts & Sciences,Economics,0,0,1,1,3.56,14,14,2.4,,89,1,,2.4,0,Not enrolled
LU26447,Fall 2025,Undeclared,Undeclared,0,0,0,1,3.72,13,13,3.14,,19,2,4.0,3.57,1,Sophomore
LU26448,Fall 2025,Nursing & Health,Public Health,0,1,0,1,3.59,17,17,3.76,B,56,1,3.43,3.6,1,Sophomore
LU26449,Fall 2025,Business,Marketing,0,1,1,0,3.16,14,14,3.74,A,138,1,3.99,3.87,1,Sophomore
LU26450,Fall 2025,Engineering,Civil Engineering,1,0,1,1,3.6,12,12,2.68,F,75,0,2.95,2.81,1,Sophomore
LU26451,Fall 2025,Arts & Sciences,Psychology,0,1,1,1,3.32,14,10,1.76,,5,2,2.1,1.93,1,Freshman
LU26452,Fall 2025,Arts & Sciences,Mathematics,1,0,0,0,3.78,14,14,3.36,B,83,0,3.7,3.53,1,Sophomore
LU26453,Fall 2025,Arts & Sciences,Psychology,0,1,0,0,2.97,13,13,2.16,,37,0,2.67,2.41,1,Sophomore
LU26454,Fall 2025,Arts & Sciences,Chemistry,1,0,0,0,3.8,16,16,3.04,B,63,0,3.07,3.05,1,Sophomore
LU26455,Fall 2025,Engineering,Civil Engineering,1,1,0,0,3.57,15,15,2.26,W,75,1,2.47,2.36,1,Sophomore
LU26456,Fall 2025,Education,Secondary Education,0,0,0,0,3.56,12,12,2.59,,85,1,2.53,2.56,0,Not enrolled
LU26457,Fall 2025,Engineering,Computer Science,1,0,0,1,3.64,14,14,2.41,C,72,3,,2.41,0,Not enrolled
LU26458,Fall 2025,Undeclared,Undeclared,0,0,0,0,3.69,16,16,2.14,,79,1,2.01,2.08,1,Sophomore
LU26459,Fall 2025,Nursing & Health,Public Health,0,0,0,1,3.59,15,15,2.52,,77,0,2.39,2.45,1,Sophomore
LU26460,Fall 2025,Arts & Sciences,Psychology,0,0,1,0,3.17,14,14,2.24,F,92,2,2.26,2.25,1,Sophomore
LU26461,Fall 2025,Engineering,Computer Science,1,0,0,1,3.67,15,15,2.84,,68,0,3.04,2.94,1,Sophomore
LU26462,Fall 2025,Arts & Sciences,Mathematics,1,0,0,1,3.7,17,17,2.88,C,44,1,2.8,2.84,1,Sophomore
LU26463,Fall 2025,Arts & Sciences,English,0,0,0,0,3.32,14,14,3.23,,150,1,2.94,3.09,1,Sophomore
LU26464,Fall 2025,Undeclared,Undeclared,0,1,1,0,3.56,15,15,2.3,,77,1,2.28,2.29,1,Sophomore
LU26465,Fall 2025,Arts & Sciences,Mathematics,1,0,0,1,3.74,14,14,2.28,D,44,1,2.1,2.19,1,Sophomore
LU26466,Fall 2025,Arts & Sciences,Economics,0,1,1,0,3.53,17,17,2.62,W,83,0,1.84,2.23,0,Not enrolled
LU26467,Fall 2025,Arts & Sciences,Mathematics,1,1,1,0,3.33,14,14,2.87,C,51,1,3.32,3.09,1,Sophomore
LU26468,Fall 2025,Business,Management,0,0,0,1,3.53,17,17,3.2,C,72,0,3.08,3.14,1,Sophomore
LU26469,Fall 2025,Engineering,Mechanical Engineering,1,1,0,1,3.22,17,17,2.61,C,5,1,2.71,2.66,1,Sophomore
